REVIEW_GROUP,RXCUI,RXCUI_NAME,CURRENT_ATC,CURRENT_NAME,NEW_ATC,NEW_NAME,ACTION,CONFIDENCE,REASON
4,849667,menthol 0.002 MG/MG / zinc oxide 0.2 MG/MG Paste,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,850425,petrolatum 0.49 MG/MG / zinc oxide 0.15 MG/MG Topical Ointment,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,866214,lanolin 0.18 MG/MG / petrolatum 0.48 MG/MG / zinc oxide 0.1 MG/MG Topical Ointment [Dr. Smith's Rash-n-All],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,884804,menthol 0.0045 MG/MG / zinc oxide 0.2 MG/MG Topical Ointment,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1039057,starch 0.81 MG/MG / zinc oxide 0.15 MG/MG Topical Powder [Caldesene],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1048969,petrolatum 780 MG/ML / zinc oxide 100 MG/ML Topical Cream,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1049629,menthol 0.002 MG/MG / zinc oxide 0.2 MG/MG Paste [Calazime],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1053005,petrolatum 800 MG/ML / zinc oxide 200 MG/ML Rectal Cream,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1098240,pramoxine hydrochloride 10 MG/ML / zinc oxide 50 MG/ML Rectal Cream [Tronolane Anesthetic],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1098346,menthol 0.0044 MG/MG / zinc oxide 0.2 MG/MG Topical Ointment [Advanced Zinc-Oxyde Plus Ointment],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1113714,cocoa butter 0.76 MG/MG / zinc oxide 0.1 MG/MG Rectal Suppository [Calmol],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1117243,dimethicone 10 MG/ML / zinc oxide 100 MG/ML Topical Cream [A+D Diaper Rash],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1294013,pramoxine hydrochloride 0.01 MG/MG / zinc oxide 0.125 MG/MG Rectal Ointment,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1294330,pramoxine hydrochloride 0.01 MG/MG / zinc oxide 0.125 MG/MG Topical Ointment,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1302176,petrolatum 0.5 MG/MG / zinc oxide 0.1 MG/MG Paste [Soothe & Cool Skin Paste],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1306932,allantoin 0.01 MG/MG / petrolatum 0.346 MG/MG / zinc oxide 0.3 MG/MG Topical Ointment [Vitacilina Bebe],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1425912,calamine 0.02 MG/MG / menthol 0.0045 MG/MG / zinc oxide 0.18 MG/MG Topical Ointment [Lantiseptic Multi-Purpose],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1427959,petrolatum 490 MG/ML / zinc oxide 150 MG/ML Topical Cream [Welmedix Homecare Pro],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1441184,allantoin 0.01 MG/MG / zinc oxide 0.25 MG/MG Topical Ointment [Vitacilina Diaper Rash],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1492403,menthol 1.1 MG/ML / zinc oxide 51 MG/ML Topical Lotion [Granulotion Medicated Lotion],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1494214,petrolatum 0.57 MG/MG / zinc oxide 0.17 MG/MG Paste,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1549717,menthol 0.0044 MG/MG / zinc oxide 0.2 MG/MG Topical Ointment [Calmodrox],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1658664,allantoin 0.01 MG/MG / petrolatum 0.45 MG/MG / zinc oxide 0.4 MG/MG Topical Ointment,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1737554,petrolatum 0.57 MG/MG / zinc oxide 0.17 MG/MG Paste [Z-Guard],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1792499,menthol 4.4 MG/ML / zinc oxide 206 MG/ML Topical Cream,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1860083,petrolatum 0.75 MG/MG / zinc oxide 0.2 MG/MG Paste,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1921775,calamine 0.035 MG/MG / menthol 0.002 MG/MG / petrolatum 0.69 MG/MG / zinc oxide 0.165 MG/MG Paste [Calazime Skin Protectant],D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1942346,menthol 4.5 MG/ML / zinc oxide 200 MG/ML Rectal Cream,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,1998442,menthol 0.001 MG/MG / zinc oxide 0.2 MG/MG Topical Ointment,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,2000690,calamine 76 MG/ML / zinc oxide 76 MG/ML Topical Lotion,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,2058531,petrolatum 0.785 MG/MG / zinc oxide 0.08 MG/MG Topical Ointment,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,2119814,menthol 0.046 MG/MG / zinc oxide 0.106 MG/MG Medicated Patch,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,2123045,menthol 0.0044 MG/MG / zinc oxide 0.206 MG/MG Topical Ointment,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,2175697,lanolin 0.5 MG/MG / zinc oxide 0.125 MG/MG Paste,D02AB,Zinc products,D02AB,Zinc products,KEEP,HIGH,"Zinc-oxide topical protectant combos (menthol/talc/petrolatum partners). WHO D02AB (Zinc products) has no L5 children - confirmed terminal L4, per documented finding."
4,858726,chlorhexidine gluconate 20 MG/ML / isopropyl alcohol 0.7 ML/ML Topical Solution,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,998282,chlorhexidine gluconate 20 MG/ML / isopropyl alcohol 0.7 ML/ML Topical Solution [ChloraPrep],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1011458,chlorhexidine gluconate 3.5 MG/ML / didecyldimethylammonium chloride 2 MG/ML Topical Solution [CHG Teat Dip],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1049648,chlorhexidine gluconate 10 MG/ML / ethanol 0.7 ML/ML Topical Solution,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1090000,chlorhexidine gluconate 10 MG/ML / ethanol 0.61 ML/ML Topical Lotion [Avagard],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1116107,chlorhexidine gluconate 20 MG/ML / miconazole nitrate 20 MG/ML Medicated Shampoo,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1116111,chlorhexidine gluconate 20 MG/ML / miconazole nitrate 20 MG/ML Medicated Shampoo [Malaseb],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1366736,chlorhexidine gluconate 31.5 MG/ML / isopropyl alcohol 0.7 ML/ML Medicated Pad [Prevantics],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1549214,chlorhexidine gluconate 2 MG/ML / miconazole nitrate 2 MG/ML Topical Solution [Malaseb],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1667684,benzethonium chloride 0.8 MG/ML / chlorhexidine gluconate 1 MG/ML Medicated Pad,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1742037,chlorhexidine gluconate 30 MG/ML / salicyloyl phytosphingosine 0.5 MG/ML Topical Spray,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1876116,chlorhexidine gluconate 20 MG/ML / miconazole nitrate 20 MG/ML / salicyloyl phytosphingosine 0.5 MG/ML Medicated Shampoo,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1918214,chlorhexidine gluconate 20 MG/ML / isopropyl alcohol 0.7 ML/ML Medicated Pad,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,2003557,chlorhexidine gluconate 20 MG/ML / miconazole nitrate 20 MG/ML Topical Spray [MiconaHex+Triz],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1371365,chlorhexidine gluconate 20 MG/ML / ketoconazole 10 MG/ML Topical Spray,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1424016,chlorhexidine gluconate 20 MG/ML / ketoconazole 10 MG/ML Medicated Shampoo,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1439953,acetic acid 20 MG/ML / chlorhexidine gluconate 20 MG/ML / ketoconazole 10 MG/ML Medicated Shampoo [Mal-A-Ket],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1482662,chlorhexidine gluconate 23 MG/ML / ketoconazole 10 MG/ML Medicated Shampoo [Ketochlor],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1537189,chlorhexidine gluconate 10 MG/ML / ketoconazole 2.5 MG/ML Medicated Shampoo,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1537336,chlorhexidine gluconate 10 MG/ML / ketoconazole 2.5 MG/ML Topical Spray,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1797511,chlorhexidine gluconate 2 MG/ML / ketoconazole 2 MG/ML Topical Solution [Keto-C],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1797515,chlorhexidine gluconate 20 MG/ML / ketoconazole 10 MG/ML Topical Spray [Keto-C],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1798297,chlorhexidine gluconate 20 MG/ML / ketoconazole 10 MG/ML Medicated Pad,D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1798546,chlorhexidine gluconate 20 MG/ML / ketoconazole 10 MG/ML Medicated Shampoo [Keto-C],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,1994337,chlorhexidine 0.02 MG/MG / ketoconazole 0.01 MG/MG Medicated Pad [Keto-C],D08AC52,"chlorhexidine, combinations",D08AC52,"chlorhexidine, combinations",KEEP,HIGH,"Exact match: chlorhexidine, combinations - generic bucket correctly covers all chlorhexidine+antiseptic/antifungal/alcohol partners."
4,200268,amylase 20000 UNT / lipase 4500 UNT / protease 25000 UNT Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,247086,amylase 58500 UNT / lipase 18000 UNT / protease 58500 UNT Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,284175,amylase 60000 UNT / lipase 16000 UNT / protease 60000 UNT Oral Tablet,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,308215,amylase 12000 UNT / lipase 4000 UNT / protease 12000 UNT Delayed Release Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,308224,amylase 30000 UNT / lipase 10000 UNT / protease 30000 UNT Delayed Release Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,308228,amylase 30000 UNT / lipase 8000 UNT / protease 30000 UNT Oral Tablet,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,308232,amylase 33200 UNT / lipase 10000 UNT / protease 37500 UNT Delayed Release Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,308233,amylase 39000 UNT / lipase 12000 UNT / protease 39000 UNT Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,308235,amylase 48000 UNT / lipase 16000 UNT / protease 48000 UNT Delayed Release Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,313913,amylase 66400 UNT / lipase 20000 UNT / protease 75000 UNT Delayed Release Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,348177,amylase 16600 UNT / lipase 5000 UNT / protease 18800 UNT Delayed Release Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,384788,amylase 30000 UNT / lipase 8000 UNT / protease 30000 UNT Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,855503,amylase 60000 UNT / lipase 12000 UNT / protease 38000 UNT Delayed Release Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,861834,amylase 82000 UNT / lipase 15000 UNT / protease 51000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,863829,amylase 120000 UNT / lipase 24000 UNT / protease 76000 UNT Delayed Release Oral Capsule [Creon],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,863836,amylase 30000 UNT / lipase 6000 UNT / protease 19000 UNT Delayed Release Oral Capsule [Creon],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,863841,amylase 60000 UNT / lipase 12000 UNT / protease 38000 UNT Delayed Release Oral Capsule [Creon],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1113046,amylase 15000 UNT / lipase 3000 UNT / protease 9500 UNT Delayed Release Oral Capsule [Creon],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1114135,amylase 16000 UNT / lipase 3000 UNT / protease 10000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1247381,amylase 78300 UNT / lipase 20880 UNT / protease 78300 UNT Oral Tablet [Viokace],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1247388,amylase 39150 UNT / lipase 10440 UNT / protease 39150 UNT Oral Tablet [Viokace],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1294128,amylase 60500 UNT / lipase 16000 UNT / protease 57500 UNT Delayed Release Oral Capsule [Pertzye],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1294483,amylase 30250 UNT / lipase 8000 UNT / protease 28750 UNT Delayed Release Oral Capsule [Pertzye],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1373327,amylase 180000 UNT / lipase 36000 UNT / protease 114000 UNT Delayed Release Oral Capsule [Creon],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1421001,amylase 64000 UNT / lipase 9000 UNT / protease 57000 UNT Oral Tablet,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
