REVIEW_GROUP,RXCUI,RXCUI_NAME,ATC_CODES,ATC_NAMES
4,2105929,acetaminophen 325 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Tablet [Dvorah],N02AJ01,dihydrocodeine and paracetamol
4,310796,hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet,C09BA06,quinapril and diuretics
4,310797,hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet,C09BA06,quinapril and diuretics
4,310809,hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet,C09BA06,quinapril and diuretics
4,809854,hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuretic],C09BA06,quinapril and diuretics
4,809858,hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic],C09BA06,quinapril and diuretics
4,882559,hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic],C09BA06,quinapril and diuretics
4,754738,{28 (ribavirin 400 MG Oral Tablet) / 28 (ribavirin 600 MG Oral Tablet) } Pack,J05AP01,ribavirin
4,795743,{28 (ribavirin 400 MG Oral Tablet [RibaTab]) / 28 (ribavirin 600 MG Oral Tablet [RibaTab]) } Pack [RibaTab 1000 mg/day Compliance Pack],J05AP01,ribavirin
4,896790,{28 (ribavirin 400 MG Oral Tablet [Ribasphere]) / 28 (ribavirin 600 MG Oral Tablet [Ribasphere]) } Pack [Ribasphere RibaPak 1000],J05AP01,ribavirin
4,1298334,{28 (ribavirin 200 MG Oral Tablet) / 28 (ribavirin 400 MG Oral Tablet) } Pack,J05AP01,ribavirin
4,1487498,{28 (ribavirin 200 MG Oral Tablet [Moderiba]) / 28 (ribavirin 400 MG Oral Tablet [Moderiba]) } Pack [Moderiba 600 Dose Pack],J05AP01,ribavirin
4,1487500,{28 (ribavirin 400 MG Oral Tablet [Moderiba]) / 28 (ribavirin 600 MG Oral Tablet [Moderiba]) } Pack [Moderiba 1000 Dose Pack],J05AP01,ribavirin
4,991486,codeine phosphate 2 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution,R05DA04,codeine
4,993066,codeine phosphate 2 MG/ML / phenylephrine 1 MG/ML / promethazine hydrochloride 1 MG/ML Oral Solution,R05DA04,codeine
4,993074,codeine phosphate 2 MG/ML / guaiacolsulfonic acid 8.8 MG/ML / phenylephrine hydrochloride 1 MG/ML / promethazine hydrochloride 1 MG/ML Oral Solution,R05DA04,codeine
4,993075,codeine phosphate 2 MG/ML / guaiacolsulfonic acid 8.8 MG/ML / promethazine hydrochloride 1 MG/ML Oral Solution,R05DA04,codeine
4,996584,codeine phosphate 2 MG/ML / phenylephrine hydrochloride 1 MG/ML / pyrilamine maleate 1 MG/ML Oral Solution [Zotex C],R05DA04,codeine
4,996757,codeine phosphate 2 MG/ML / phenylephrine hydrochloride 1 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution,R05DA04,codeine
4,244967,polymyxin B 10000 UNT/ML / trimethoprim 1 MG/ML Ophthalmic Solution,S01AA30,combinations of different antibiotics
4,308493,bacitracin 0.4 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment,S01AA30,combinations of different antibiotics
4,310594,gramicidin 0.025 MG/ML / neomycin 1.75 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Solution,S01AA30,combinations of different antibiotics
4,312186,oxytetracycline 0.005 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment,S01AA30,combinations of different antibiotics
4,1117090,bacitracin 0.4 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment [Neo-Polycin],S01AA30,combinations of different antibiotics
4,1368384,alogliptin / metformin,A10BD13,metformin and alogliptin
4,1368385,alogliptin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet,A10BD13,metformin and alogliptin
4,1368391,alogliptin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Kazano],A10BD13,metformin and alogliptin
4,1368392,alogliptin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet,A10BD13,metformin and alogliptin
4,1368398,alogliptin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet [Kazano],A10BD13,metformin and alogliptin
4,2631887,macitentan / tadalafil,C02KX54,macitentan and tadalafil
4,2677765,macitentan 10 MG / tadalafil 20 MG Oral Tablet,C02KX54,macitentan and tadalafil
4,2677771,macitentan 10 MG / tadalafil 20 MG Oral Tablet [Opsynvi],C02KX54,macitentan and tadalafil
4,2677773,macitentan 10 MG / tadalafil 40 MG Oral Tablet,C02KX54,macitentan and tadalafil
4,2677775,macitentan 10 MG / tadalafil 40 MG Oral Tablet [Opsynvi],C02KX54,macitentan and tadalafil
4,1812470,ivacaftor 125 MG / lumacaftor 100 MG Oral Tablet [ORKAMBI],R07AX02,ivacaftor
4,1999389,{28 (ivacaftor 150 MG / tezacaftor 100 MG Oral Tablet) / 28 (ivacaftor 150 MG Oral Tablet) } Pack [Symdeko (100 MG / 150 MG; 150 MG)],R07AX02,ivacaftor
4,2053512,ivacaftor 125 MG / lumacaftor 100 MG Oral Granules [ORKAMBI],R07AX02,ivacaftor
4,2053519,ivacaftor 188 MG / lumacaftor 150 MG Oral Granules [ORKAMBI],R07AX02,ivacaftor
4,2174390,{28 (ivacaftor 75 MG / tezacaftor 50 MG Oral Tablet) / 28 (ivacaftor 75 MG Oral Tablet) } Pack [Symdeko (50 MG / 75 MG; 75 MG)],R07AX02,ivacaftor
4,637540,aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet,N02AJ18,oxycodone and acetylsalicylic acid
4,724614,aspirin 325 MG / oxycodone hydrochloride 2.25 MG / oxycodone terephthalate 0.19 MG Oral Tablet,N02AJ18,oxycodone and acetylsalicylic acid
4,848768,aspirin 325 MG / oxycodone hydrochloride 4.84 MG Oral Tablet,N02AJ18,oxycodone and acetylsalicylic acid
4,848928,aspirin 325 MG / oxycodone hydrochloride 4.84 MG Oral Tablet [Endodan Reformulated May 2009],N02AJ18,oxycodone and acetylsalicylic acid
4,1011712,aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Tekturna HCT],C09XA52,aliskiren and hydrochlorothiazide
4,1011715,aliskiren 150 MG / hydrochlorothiazide 25 MG Oral Tablet [Tekturna HCT],C09XA52,aliskiren and hydrochlorothiazide
4,1011752,aliskiren 300 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Tekturna HCT],C09XA52,aliskiren and hydrochlorothiazide
4,1011755,aliskiren 300 MG / hydrochlorothiazide 25 MG Oral Tablet [Tekturna HCT],C09XA52,aliskiren and hydrochlorothiazide
4,1546197,{1 (0.5 ML peginterferon beta-1a 0.126 MG/ML Prefilled Syringe) / 1 (0.5 ML peginterferon beta-1a 0.188 MG/ML Prefilled Syringe) } Pack,L03AB13,peginterferon beta-1a
4,1546198,{1 (0.5 ML peginterferon beta-1a 0.126 MG/ML Prefilled Syringe [Plegridy]) / 1 (0.5 ML peginterferon beta-1a 0.188 MG/ML Prefilled Syringe [Plegridy]) } Pack [Plegridy Starter Pack],L03AB13,peginterferon beta-1a
4,1649602,{1 (0.5 ML peginterferon beta-1a 0.126 MG/ML Auto-Injector) / 1 (0.5 ML peginterferon beta-1a 0.188 MG/ML Auto-Injector) } Pack,L03AB13,peginterferon beta-1a
4,1649605,{1 (0.5 ML peginterferon beta-1a 0.126 MG/ML Auto-Injector [Plegridy]) / 1 (0.5 ML peginterferon beta-1a 0.188 MG/ML Auto-Injector [Plegridy]) } Pack [Plegridy Pen Starter Pack],L03AB13,peginterferon beta-1a
4,1293883,menthol 5 MG/ML / petrolatum 300 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,D04AB,Anesthetics for topical use
4,1294343,pramoxine hydrochloride 10 MG/ML / zinc acetate 1.2 MG/ML Topical Spray,D04AB,Anesthetics for topical use
4,1926513,benzyl alcohol 0.1 ML/ML / lidocaine hydrochloride 40 MG/ML Topical Cream,D04AB,Anesthetics for topical use
4,1943537,benzyl alcohol 0.1 ML/ML / lidocaine hydrochloride 40 MG/ML Topical Solution,D04AB,Anesthetics for topical use
4,562793,mequinol 20 MG/ML / tretinoin 0.1 MG/ML Topical Solution,D10AD51,"tretinoin, combinations"
4,1191262,fluocinolone acetonide 0.1 MG/ML / hydroquinone 40 MG/ML / tretinoin 0.5 MG/ML Topical Cream,D10AD51,"tretinoin, combinations"
4,1191264,fluocinolone acetonide 0.1 MG/ML / hydroquinone 40 MG/ML / tretinoin 0.5 MG/ML Topical Cream [Tri-Luma],D10AD51,"tretinoin, combinations"
4,1100375,alpha-Tocopherol Acetate 30 UNT / Calcium Citrate 100 MG / Cholecalciferol 400 UNT / docosahexaenoic acid 250 MG / Docusate Sodium 50 MG / Folic Acid 1 MG / Iron Carbonyl 27 MG / Pyridoxine Hydrochloride 25 MG Oral Capsule [CitraNatal Harmony],A06AG10,"docusate sodium, incl. combinations"
4,1192984,benzocaine 4 MG/ML / docusate sodium 56.6 MG/ML Enema,A06AG10,"docusate sodium, incl. combinations"
4,1192986,benzocaine 4 MG/ML / docusate sodium 56.6 MG/ML Enema [Enemeez Plus],A06AG10,"docusate sodium, incl. combinations"
4,1489932,methenamine 162 MG / sodium salicylate 162.5 MG Oral Tablet,N02BA04,sodium salicylate
4,1489934,methenamine 162 MG / sodium salicylate 162.5 MG Oral Tablet [Cystex],N02BA04,sodium salicylate
4,1721434,methenamine 162 MG / sodium salicylate 162.5 MG Oral Tablet [Azo Urinary Tract Defense],N02BA04,sodium salicylate
4,1996260,cobicistat / darunavir / emtricitabine / tenofovir alafenamide,J05AR22,"emtricitabine, tenofovir alafenamide, darunavir and cobicistat"
4,2049671,cobicistat 150 MG / darunavir 800 MG / emtricitabine 200 MG / tenofovir alafenamide 10 MG Oral Tablet,J05AR22,"emtricitabine, tenofovir alafenamide, darunavir and cobicistat"
4,2049677,cobicistat 150 MG / darunavir 800 MG / emtricitabine 200 MG / tenofovir alafenamide 10 MG Oral Tablet [Symtuza],J05AR22,"emtricitabine, tenofovir alafenamide, darunavir and cobicistat"
4,603642,carbetapentane tannate 6 MG/ML / phenylephrine tannate 1 MG/ML / pyrilamine tannate 6 MG/ML Oral Suspension,R05DB05,pentoxyverine
4,603820,carbetapentane tannate 6 MG/ML / phenylephrine tannate 6 MG/ML Extended Release Suspension [Levall-12],R05DB05,pentoxyverine
4,692776,carbetapentane tannate 6 MG/ML / phenylephrine tannate 5 MG/ML Extended Release Suspension [Levall-12],R05DB05,pentoxyverine
4,1874721,chlophedianol hydrochloride 12.5 MG / pyrilamine maleate 25 MG Oral Tablet,R05DB,Other cough suppressants
4,2199033,carbetapentane tannate 6 MG/ML / chlorpheniramine tannate 0.8 MG/ML Oral Suspension,R05DB,Other cough suppressants
4,2672917,chlophedianol hydrochloride 0.833 MG/ML / pyrilamine maleate 1.67 MG/ML Oral Solution,R05DB,Other cough suppressants
4,308167,amobarbital 100 MG / secobarbital 100 MG Oral Capsule,N05CB01,combinations of barbiturates
4,308171,amobarbital 50 MG / secobarbital 50 MG Oral Capsule,N05CB01,combinations of barbiturates
4,856422,hydrochlorothiazide 25 MG / propranolol hydrochloride 40 MG Oral Tablet,C07BA05,propranolol and thiazides
4,856429,hydrochlorothiazide 25 MG / propranolol hydrochloride 80 MG Oral Tablet,C07BA05,propranolol and thiazides
4,1001689,{2 (480 ML) (magnesium sulfate 0.0277 MEQ/ML / potassium sulfate 0.0374 MEQ/ML / sodium sulfate 0.257 MEQ/ML Oral Solution) } Pack,A06AD10,mineral salts in combination
4,1001690,{2 (480 ML) (magnesium sulfate 0.0277 MEQ/ML / potassium sulfate 0.0374 MEQ/ML / sodium sulfate 0.257 MEQ/ML Oral Solution) } Pack [Suprep Bowel Prep Kit],A06AD10,mineral salts in combination
4,1363408,{84 (cabozantinib 20 MG Oral Capsule [Cometriq]) / 28 (cabozantinib 80 MG Oral Capsule [Cometriq]) } Pack [Cometriq 140 MG Daily Dose Carton],L01EX07,cabozantinib
4,1363410,{28 (cabozantinib 20 MG Oral Capsule [Cometriq]) / 28 (cabozantinib 80 MG Oral Capsule [Cometriq]) } Pack [Cometriq 100 MG Daily Dose Carton],L01EX07,cabozantinib
4,1552349,netupitant 300 MG / palonosetron 0.5 MG Oral Capsule [Akynzeo],A04AA55,"palonosetron, combinations"
4,2044431,fosnetupitant 235 MG / palonosetron 0.25 MG Injection [Akynzeo],A04AA55,"palonosetron, combinations"
4,198229,pyrimethamine 25 MG / sulfadoxine 500 MG Oral Tablet,P01BD51,"pyrimethamine, combinations"
4,1309308,pyrimethamine 12.5 MG/ML / sulfadiazine 250 MG/ML Oral Suspension [Rebalance],P01BD51,"pyrimethamine, combinations"
4,379186,fentanyl / ropivacaine Injectable Solution,N01BB09,ropivacaine
4,1233687,fentanyl 0.004 MG/ML / ropivacaine hydrochloride 2 MG/ML Injectable Solution,N01BB09,ropivacaine
4,1043619,eucalyptol 0.92 MG/ML / menthol 0.42 MG/ML / methyl salicylate 0.6 MG/ML / thymol 0.64 MG/ML Mouthwash,A01AB,Antiinfectives and antiseptics for local oral treatment
4,2043303,eucalyptol 0.92 MG/ML / menthol 0.42 MG/ML / methyl salicylate 0.6 MG/ML / thymol 0.64 MG/ML Mouthwash [Listerine Ultraclean],A01AB,Antiinfectives and antiseptics for local oral treatment
4,1359011,{7 (perampanel 2 MG Oral Tablet [FYCOMPA]) / 7 (perampanel 4 MG Oral Tablet [FYCOMPA]) } Pack [Fycompa 2/4 Sample Pack],N03AX22,perampanel
4,1721313,{7 (perampanel 4 MG Oral Tablet [FYCOMPA]) / 7 (perampanel 6 MG Oral Tablet [FYCOMPA]) } Pack [Fycompa 4/6 Sample Pack],N03AX22,perampanel
4,208029,bendroflumethiazide 5 MG / nadolol 80 MG Oral Tablet [Corzide],C07BA12,nadolol and thiazides
4,208451,polymyxin B 10000 UNT/ML / trimethoprim 1 MG/ML Ophthalmic Solution [Polytrim],S01AA20,antibiotics in combination with other drugs
4,861578,meperidine hydrochloride 50 MG / promethazine hydrochloride 25 MG Oral Capsule,N02AB52,"pethidine, combinations excl. psycholeptics"
4,996206,dextran 70 1 MG/ML / polyethylene glycol 400 10 MG/ML / povidone 10 MG/ML / tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution [Visine Advanced Relief],B05AA05,dextran
4,1291987,{4 (amoxicillin 500 MG Oral Capsule) / 2 (clarithromycin 500 MG Oral Tablet) / 2 (omeprazole 20 MG Delayed Release Oral Capsule) } Pack [Omeclamox],A02BD05,"omeprazole, amoxicillin and clarithromycin"
4,1362082,12 HR aspirin 25 MG / dipyridamole 200 MG Extended Release Oral Capsule [Aggrenox],B01AC30,combinations
4,1797849,azelastine hydrochloride 0.137 MG/ACTUAT / fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Dymista],R01AD58,"fluticasone, combinations"
4,2104187,allantoin 2 MG/ML / hyaluronic acid 20 MG/ML Medicated Liquid Soap,D03AX05,hyaluronic acid
4,750191,Gramicidin 0.025 MG/ML / Neomycin 1.75 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Solution [Neosporin Solution],R02AB30,gramicidin
4,857121,aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet,N02AJ,Opioids in combination with non-opioid analgesics
4,1046423,calcium glycerophosphate 1.3 MG/ML / pyridoxine hydrochloride 0.3 MG/ML / sodium monofluorophosphate 7.6 MG/ML Toothpaste,A01AA02,sodium monofluorophosphate
4,1147337,emtricitabine 200 MG / rilpivirine 25 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet [Complera],J05AR08,"emtricitabine, tenofovir disoproxil and rilpivirine"
4,1600923,pramoxine hydrochloride 10 MG/ML / zinc acetate 1.2 MG/ML Topical Spray [Ivarest Poison Ivy Itch Spray],A16AX05,zinc acetate
4,1792386,ciprofloxacin 3 MG/ML / fluocinolone acetonide 0.25 MG/ML Otic Solution,J01MA02,ciprofloxacin
4,1044286,naphazoline hydrochloride 0.5 MG/ML / phenylephrine hydrochloride 5 MG/ML / pyrilamine maleate 2 MG/ML Nasal Spray,R01AA|R01AB|R01BA,"Sympathomimetics, plain|Sympathomimetics, combinations excl. corticosteroids|Sympathomimetics"
4,198001,bendroflumethiazide 5 MG / nadolol 80 MG Oral Tablet,,
4,204884,Acetaminophen 325 MG / Chlorpheniramine 2 MG / Phenylpropanolamine 12.5 MG Oral Capsule,,
4,210346,camphor 108 MG/ML / phenol 47 MG/ML Topical Solution [Campho-Phenique],,
4,213621,bacitracin 0.5 UNT/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment [Polycin],,
4,213916,12 HR Chlorpheniramine 12 MG / Phenylpropanolamine 75 MG Extended Release Oral Capsule [Rhinolar-EX],,
4,259711,mecobalamin 0.6 MG / vitamin B12 0.6 MG Sublingual Tablet,,
4,308473,"belladonna extract, USP 0.128 MG / Chlorpheniramine 1 MG / Pheniramine 12.5 MG / Phenylpropanolamine 50 MG Oral Capsule",,
4,309207,Chlorpheniramine 10 MG / Phenylpropanolamine 75 MG Extended Release Oral Capsule,,
4,309445,acetaminophen 300 MG / codeine 15 MG Oral Capsule,,
4,313599,ascorbic acid 35 MG/ML / cholecalciferol 0.01 MG/ML / vitamin A 0.45 MG/ML Oral Solution,,
4,314969,Ascorbic Acid 100 MG / Chlorpheniramine 4 MG / Phenylpropanolamine 50 MG / Pyrilamine 25 MG Oral Capsule,,
4,388525,betamethasone dipropionate 0.000643 MG/MG / calcipotriene 0.00005 MG/MG Topical Ointment,,
4,484901,Chlorpheniramine 8 MG / Phenylpropanolamine 50 MG / Pseudoephedrine 25 MG Extended Release Oral Tablet,,
4,562646,12 HR Chlorpheniramine 8 MG / Phenylpropanolamine 75 MG Extended Release Oral Capsule,,
4,617115,carbetapentane 6 MG/ML / Chlorpheniramine 0.8 MG/ML Oral Suspension [Tannihist 12 RF],,
4,701913,acetaminophen 500 MG / caffeine 60 MG / pyrilamine maleate 15 MG Oral Capsule,,
4,750187,Bacitracin 0.4 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG Ophthalmic Ointment [Neosporin Ointment],,
4,755812,Chlorpheniramine 1 MG/ML / Phenylpropanolamine 4 MG/ML / Pseudoephedrine 4 MG/ML Oral Solution,,
4,795770,ferrous fumarate 162 MG / polysaccharide iron complex 115 MG Oral Capsule [TANDEM],,
4,827353,magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.005 MEQ/ML / sodium acetate 0.027 MEQ/ML / sodium chloride 0.09 MEQ/ML / sodium gluconate 0.023 MEQ/ML Irrigation Solution [Physiolyte],,
4,833507,{1 (30 ML) (hydrocortisone 20 MG/ML Topical Lotion [Scalacort]) / 1 (118 ML) (salicylic acid 20 MG/ML / sulfur 20 MG/ML Medicated Shampoo) } Pack [Scalacort DK],,
4,859256,Chlorpheniramine 1.6 MG/ML / Hydrocodone Bitartrate 2 MG/ML Oral Suspension,,
4,884648,Ascorbic Acid 60 MG / Folic Acid 0.3 MG / Niacin 13.5 MG / pyridoxine 1.05 MG / Riboflavin 1.2 MG / Sodium Fluoride 0.5 MG / Thiamine 1.05 MG / Vitamin A 2500 UNT / Vitamin B 12 0.0045 MG / Vitamin D 400 UNT / Vitamin E 15 UNT Chewable Tablet,,
4,905379,hydralazine hydrochloride 37.5 MG / isosorbide dinitrate 20 MG Oral Tablet [Bidil],,
4,991685,ormetoprim 40 MG / sulfadimethoxine 200 MG Oral Tablet [Primor],,
4,1005710,Calcium Citrate 1190 MG / Vitamin D 200 UNT Oral Tablet [Citracal Regular + D],,
4,1012564,12 HR carbinoxamine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet [Rondec],,
4,1012863,carbinoxamine maleate 2 MG/ML / pseudoephedrine hydrochloride 25 MG/ML Oral Solution [Dura Ron],,
4,1037176,carbinoxamine maleate 0.4 MG/ML / pseudoephedrine hydrochloride 5 MG/ML Oral Solution [Palgic D],,
4,1052620,allantoin 0.01 MG/MG / benzocaine 0.2 MG/MG / camphor 0.03 MG/MG / petrolatum 0.649 MG/MG Topical Ointment [Anbesol Cold Sore Therapy],,
4,1053631,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Deconamine],,
4,1089117,bacitracin 0.5 UNT/ML / dimethicone 200 MG/ML / zinc oxide 250 MG/ML Topical Spray [Rash Relief Antibacterial],,
4,1098478,sodium fluoride 0.55 MG / xylitol 237 MG Chewable Tablet [Fluor a Day Chewable],,
4,1113388,chlorpheniramine maleate 0.8 MG/ML / pseudoephedrine hydrochloride 9 MG/ML Oral Solution [Accuhist Drops Reformulated Sep 2008],,
4,1116967,capsaicin 0.25 MG/ML / menthol 100 MG/ML / methyl salicylate 300 MG/ML Topical Lotion,,
4,1193311,{1 (42000 MG) (Colloidal oatmeal 10 MG/ML Topical Cream [Neosporin Moisturizing]) / 1 (8500 MG) (Hydrocortisone 10 MG/ML Topical Cream [Neosporin Eczema]) } Pack [Neosporin Essentials Trial Pack],,
4,1236207,dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution [Nyquil Cough],,
4,1242543,{1 (295 ML) (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) / 1 (295 ML) (acetaminophen 33.3 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution) } Pack,,
4,1245492,benzoic acid 9 MG / hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG Oral Tablet [Prosed DS],,
4,1248241,docusate sodium 83 MG / phenolphthalein 90 MG Oral Capsule,,
4,1251594,Benzocaine 200 MG/ML / Cetylpyridinium Chloride 1 MG/ML Mucous Membrane Topical Solution [Orajel Mouth-Aid],,
4,1293859,ammonium lactate 120 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,,
4,1294033,pramoxine hydrochloride 10 MG/ML / zinc acetate 1 MG/ML Topical Spray,,
4,1300207,12 HR brompheniramine maleate 6 MG / pseudoephedrine hydrochloride 60 MG Extended Release Oral Capsule [Bromfed],,
4,1302801,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Bayer Migraine],,
4,1356834,12 HR brompheniramine maleate 9 MG / pseudoephedrine hydrochloride 90 MG Extended Release Oral Capsule [Brovex PSE],,
4,1357866,dextromethorphan hydrobromide 1.5 MG/ML / pseudoephedrine hydrochloride 3 MG/ML Oral Solution [Dimetapp Childrens Long Acting Cough Plus Cold],,
4,1363032,12 HR chlorpheniramine maleate 12 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Rescon],,
4,1369777,ibuprofen 200 MG / phenylephrine hydrochloride 10 MG Oral Tablet [Advil Congestion Relief],,
4,1422886,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 2 MG/ML Oral Solution [Tricodene Sugar Free],,
4,1430532,brompheniramine maleate 5.75 MG / pseudoephedrine hydrochloride 60 MG Extended Release Oral Capsule [Touro Allergy],,
4,1489300,{1 (295 ML) (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) / 1 (295 ML) (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution) } Pack,,
4,1537012,aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG Effervescent Oral Tablet [Bromo Seltzer Antacid Pain Reliever],,
4,1552014,chlorpheniramine maleate 12 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Histade Reformulated Feb 2008],,
4,1597298,acetaminophen 500 MG / caffeine 60 MG / pyrilamine maleate 15 MG Oral Tablet,,
4,1666879,ethanol 0.75 ML/ML / isopropyl alcohol 0.04 ML/ML Topical Gel,,
4,1730188,{12 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 12 (acetaminophen 325 MG / dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG Oral Capsule) } Pack,,
4,1798358,Camphor 0.02 MG/MG / Lidocaine Hydrochloride 0.025 MG/MG / methyl salicylate 0.04 MG/MG Medicated Patch,,
4,1804176,lidocaine 0.04 MG/MG / menthol 0.01 MG/MG Topical Gel,,
4,1872088,aspirin 500 MG / citric acid 1000 MG / sodium bicarbonate 1985 MG Granules for Oral Solution [Alka-Seltzer],,
4,1923055,{28 (letrozole 2.5 MG Oral Tablet) / 42 (ribociclib 200 MG Oral Tablet) } Pack,,
4,1947507,{6 (acetaminophen 500 MG / dextromethorphan hydrobromide 20 MG / phenylephrine hydrochloride 10 MG Granules for Oral Solution) / 6 (acetaminophen 500 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 10 MG Powder for Oral Solution) } Pack,,
4,1999657,12 HR doxylamine succinate 20 MG / pyridoxine hydrochloride 20 MG Extended Release Oral Tablet [Bonjesta],,
4,2100015,glycerin 144 MG/ML / lidocaine 50 MG/ML / petrolatum 150 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Topical Cream,,
4,2122270,Dextromethorphan Hydrobromide 1 MG/ML / Phenylpropanolamine Hydrochloride 1.25 MG/ML Oral Solution [Triaminic DM],,
4,2175793,camphor 0.03 MG/MG / menthol 0.01 MG/MG / petrolatum 0.892 MG/MG / phenol 0.015 MG/MG Topical Gel,,
4,2185293,{4 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 8 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Capsule) } Pack,,
4,242623,calcium carbonate 550 MG / magnesium hydroxide 110 MG Chewable Tablet,,
4,283279,lactic acid 140 MG/ML / resorcinol 140 MG/ML / salicylic acid 140 MG/ML Topical Solution,,
4,312124,ethinyl estradiol 0.05 MG / norethindrone 1 MG Oral Tablet,,
4,348600,helium 75 % / oxygen 25 % Gas for Inhalation,,
4,541999,carbon dioxide 20 % / oxygen 80 % Gas for Inhalation,,
4,582608,nitric oxide 0.08 % / nitrogen 99.92 % Gas for Inhalation,,
4,749736,{21 (ethinyl estradiol 0.035 MG / norethindrone 0.4 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack,,
4,751885,{21 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Lessina 28 Day],,
4,804614,calcium citrate 250 MG / cholecalciferol 125 UNT / magnesium citrate 40 MG Chewable Tablet,,
4,823883,chondroitin sulfates 1200 MG / glucosamine sulfate 1500 MG Oral Tablet,,
4,854997,colistin 3 MG/ML / hydrocortisone 10 MG/ML / neomycin 3.3 MG/ML / thonzonium bromide 0.5 MG/ML Otic Suspension [Cortisporin-TC],,
4,876861,ascorbic acid 35 MG/ML / cholecalciferol 0.01 MG/ML / niacin 8 MG/ML / riboflavin 0.6 MG/ML / thiamine 0.5 MG/ML / vitamin A 0.45 MG/ML / vitamin B12 0.002 MG/ML / vitamin B6 0.4 MG/ML / vitamin E 2.25 MG/ML Oral Solution [Poly-Vi-Sol],,
4,892099,febantel 680 MG / praziquantel 136 MG / pyrantel 136 MG Chewable Tablet,,
4,892336,febantel 340 MG / praziquantel 68 MG / pyrantel 68 MG Chewable Tablet,,
